Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,is_mitm,is_ssl_stripping,is_weak_cert,is_encrypted_malware
5149909,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7767127536,1716636.33333333,2973176.640063,5149765,32,5149909,2574954.5,3641331.92964065,5149765,144,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5825345652,0.1941781884,0,0,0.0,0.0,0.0,1,2,0,0,3,0,0,0.0,0.0,0.0,0,0,0,1
121258,1,1,35,399,35,35,35.0,0.0,399,399,399.0,0.0,3579.1452935064,16.4937571129,121258.0,0.0,121258,121258,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,8.2468785565,8.2468785565,35,399,156.3333333333,210.155497985,44165.3333333333,0,0,0,0,0,0,1,234.5,35.0,399.0,0,0,0,1
112700123,2,2,108,4,108,0,54.0,76.3675323681,4,0,2.0,2.8284271247,0.9937877353,0.0354924191,37566707.6666667,65066891.2301779,112699482,17,112700123,112700123.0,0.0,112700123,112700123,112699482,112699482.0,0.0,112699482,112699482,1,0,0,0,40,40,0.0177462096,0.0177462096,0,108,44.0,58.4465567848,3416.0,0,0,0,2,4,0,1,55.0,54.0,2.0,0,0,0,1
249324,8,9,1220,4744,728,0,152.5,259.9884612824,1212,0,527.1111111111,569.7261281626,23920.6815228378,68.1843705379,15582.75,23893.372678074,55979,10,249324,35617.7142857143,28865.0928730782,61860,43,188480,23560.0,31141.046156388,68614,10,0,0,0,0,172,184,32.0867626061,36.0976079318,0,1212,331.3333333333,471.5714654841,222379.647058824,1,2,0,9,16,0,1,350.8235294118,152.5,527.1111111111,0,0,0,1
5675049,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7048397291,1891683.0,3276328.25599084,5674861,15,5675049,2837524.5,4012599.75931621,5674861,188,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5286297969,0.1762099323,0,0,0.0,0.0,0.0,1,2,0,0,3,0,0,0.0,0.0,0.0,0,0,0,1
12675375,6,4,263,0,110,0,43.8333333333,51.3825521619,0,0,0.0,0.0,20.7488930308,0.7889312939,1408375.0,4223185.01874175,12670201,4,12675375,2535075.0,5665770.61754255,12670313,21,4827,1609.0,2775.612545007,4814,4,0,0,0,0,132,92,0.4733587764,0.3155725176,0,110,23.9090909091,42.9428796087,1844.0909090909,1,2,0,3,9,0,0,26.3,43.8333333333,0.0,0,0,0,1
28785818,18,0,504,0,28,28,28.0,0.0,0,0,0.0,0.0,17.5086217804,0.6253079207,1693283.41176471,1614532.8877185,4973289,205491,28785818,1693283.41176471,1614532.8877185,4973289,205491,0,0.0,0.0,0,0,0,0,0,0,144,0,0.6253079207,0.0,28,28,28.0,0.0,0.0,0,0,0,0,0,0,0,29.5555555556,28.0,0.0,0,0,0,1
61551444,11,13,1808,6419,1349,0,164.3636363636,404.0639238356,1460,0,493.7692307692,640.0437685354,133.6605523016,0.389917741,2676149.73913043,9775577.73415547,44996821,16,45993291,4599329.1,14195089.2632508,44996821,90,61551153,5129262.75,13319194.7142386,44997258,80,0,0,0,0,232,272,0.178712298,0.211205443,0,1460,329.08,551.8107254002,304495.076666667,1,2,0,7,23,0,1,342.7916666667,164.3636363636,493.7692307692,0,0,0,1
415,1,1,33,345,33,33,33.0,0.0,345,345,345.0,0.0,910843.373493976,4819.2771084337,415.0,0.0,415,415,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2409.6385542169,2409.6385542169,33,345,137.0,180.1332839872,32448.0,0,0,0,0,0,0,1,205.5,33.0,345.0,0,0,0,1
837,1,1,37,373,37,37,37.0,0.0,373,373,373.0,0.0,489844.683393071,2389.486260454,837.0,0.0,837,837,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1194.743130227,1194.743130227,37,373,149.0,193.9896904477,37632.0,0,0,0,0,0,0,1,223.5,37.0,373.0,0,0,0,1
410818,2,0,44,0,22,22,22.0,0.0,0,0,0.0,0.0,107.1033888486,4.8683358568,410818.0,0.0,410818,410818,410818,410818.0,0.0,410818,410818,0,0.0,0.0,0,0,0,0,0,0,16,0,4.8683358568,0.0,22,22,22.0,0.0,0.0,0,0,0,0,0,0,0,33.0,22.0,0.0,0,0,0,1
158,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12658.2278481013,158.0,0.0,158,158,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6329.1139240506,6329.1139240506,0,0,0.0,0.0,0.0,1,0,0,0,2,0,1,0.0,0.0,0.0,0,0,0,1
327224,1,1,42,58,42,42,42.0,0.0,58,58,58.0,0.0,305.6010561573,6.1120211231,327224.0,0.0,327224,327224,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3.0560105616,3.0560105616,42,58,47.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,1,71.0,42.0,58.0,0,0,0,1
215095,2,2,74,90,37,37,37.0,0.0,53,37,45.0,11.313708499,762.4537994839,18.5964341338,71698.3333333333,124133.194824484,215035,23,23,23.0,0.0,23,23,37,37.0,0.0,37,37,0,0,0,0,16,16,9.2982170669,9.2982170669,37,53,40.2,7.155417528,51.2,0,0,0,0,0,0,1,50.25,37.0,45.0,0,0,0,1
391095,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5.1138470193,391095.0,0.0,391095,391095,391095,391095.0,0.0,391095,391095,0,0.0,0.0,0,0,0,0,0,0,40,0,5.1138470193,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0.0,0.0,0.0,0,0,0,1
39969,3,2,68,0,68,0,22.6666666667,39.2598183049,0,0,0.0,0.0,1701.3185218544,125.0969501364,9992.25,19741.3658658665,39604,7,39834,19917.0,27841.6224024391,39604,230,39746,39746.0,0.0,39746,39746,0,0,0,0,72,52,75.0581700818,50.0387800545,0,68,11.3333333333,27.7608837515,770.6666666667,0,2,0,1,4,0,0,13.6,22.6666666667,0.0,0,0,0,1
579,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3454.2314335061,579.0,0.0,579,579,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,1727.115716753,1727.115716753,0,0,0.0,0.0,0.0,1,0,0,0,2,0,1,0.0,0.0,0.0,0,0,0,1
62679400,15,18,368,152,88,0,24.5333333333,24.1834260443,66,0,8.4444444444,20.3794077794,8.2961866259,0.5264887666,1958731.25,6396095.24861797,31613340,33,62532517,4466608.35714286,9247509.10777251,31613973,757,62678676,3686980.94117647,8514431.18135981,31613701,1306,0,0,0,0,312,372,0.2393130757,0.2871756909,0,88,15.2941176471,23.0986414552,533.5472370766,1,2,0,16,32,0,1,15.7575757576,24.5333333333,8.4444444444,0,0,0,1
13303395,7,5,271,0,108,0,38.7142857143,42.6642484434,0,0,0.0,0.0,20.3707399502,0.9020253852,1209399.54545455,3874716.95773274,12886029,5,13303395,2217232.5,5229322.8277247,12886121,49,417075,104268.75,208524.833337063,417056,5,0,0,0,0,152,112,0.5261814747,0.3758439105,0,108,20.8461538462,36.2441860943,1313.641025641,1,2,0,4,11,0,0,22.5833333333,38.7142857143,0.0,0,0,0,1
710,1,1,33,185,33,33,33.0,0.0,185,185,185.0,0.0,307042.253521127,2816.9014084507,710.0,0.0,710,710,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1408.4507042254,1408.4507042254,33,185,83.6666666667,87.7572409168,7701.3333333333,0,0,0,0,0,0,1,125.5,33.0,185.0,0,0,0,1
63536,1,1,34,298,34,34,34.0,0.0,298,298,298.0,0.0,5225.3840342483,31.4782170738,63536.0,0.0,63536,63536,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,15.7391085369,15.7391085369,34,298,122.0,152.4204710661,23232.0,0,0,0,0,0,0,1,183.0,34.0,298.0,0,0,0,1
274119,2,2,72,88,36,36,36.0,0.0,52,36,44.0,11.313708499,583.6881062604,14.5922026565,91373.0,158182.138742021,274026,32,61,61.0,0.0,61,61,32,32.0,0.0,32,32,0,0,0,0,16,16,7.2961013283,7.2961013283,36,52,39.2,7.155417528,51.2,0,0,0,0,0,0,1,49.0,36.0,44.0,0,0,0,1
122361,1,1,37,213,37,37,37.0,0.0,213,213,213.0,0.0,2043.1346589191,16.3450772714,122361.0,0.0,122361,122361,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,8.1725386357,8.1725386357,37,213,95.6666666667,101.6136473774,10325.3333333333,0,0,0,0,0,0,1,143.5,37.0,213.0,0,0,0,1
5404964,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7400604333,1801654.66666667,3120229.19848211,5404585,85,5404964,2702482.0,3821350.70952903,5404585,379,0,0.0,0.0,0,0,0,0,0,0,72,32,0.555045325,0.1850151083,0,0,0.0,0.0,0.0,1,2,0,0,3,0,0,0.0,0.0,0.0,0,0,0,1
493,1,1,37,373,37,37,37.0,0.0,373,373,373.0,0.0,831643.002028398,4056.7951318459,493.0,0.0,493,493,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2028.3975659229,2028.3975659229,37,373,149.0,193.9896904477,37632.0,0,0,0,0,0,0,1,223.5,37.0,373.0,0,0,0,1
664,1,1,37,373,37,37,37.0,0.0,373,373,373.0,0.0,617469.879518072,3012.0481927711,664.0,0.0,664,664,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1506.0240963856,1506.0240963856,37,373,149.0,193.9896904477,37632.0,0,0,0,0,0,0,1,223.5,37.0,373.0,0,0,0,1
655461,2,0,569,0,410,159,284.5,177.4838020778,0,0,0.0,0.0,868.0913128317,3.0512875671,655461.0,0.0,655461,655461,655461,655461.0,0.0,655461,655461,0,0.0,0.0,0,0,0,0,0,0,16,0,3.0512875671,0.0,159,410,326.3333333333,144.9149175666,21000.3333333333,0,0,0,0,0,0,0,489.5,284.5,0.0,0,0,0,1
411721,2,0,44,0,22,22,22.0,0.0,0,0,0.0,0.0,106.8684861836,4.8576584629,411721.0,0.0,411721,411721,411721,411721.0,0.0,411721,411721,0,0.0,0.0,0,0,0,0,0,0,16,0,4.8576584629,0.0,22,22,22.0,0.0,0.0,0,0,0,0,0,0,0,33.0,22.0,0.0,0,0,0,1
94296656,10,9,2098,563,1460,0,209.8,463.9111025952,213,0,62.5555555556,82.5895137277,28.219452448,0.2014917687,5238703.11111111,20927076.9136132,89056137,9,94296281,10477364.5555556,29476776.0208335,89056147,126,94296208,11787026.0,31230857.3897098,89056249,28,0,0,0,0,212,192,0.1060482993,0.0954434694,0,1460,133.05,333.4684511235,111201.207894737,0,2,0,8,18,0,0,140.0526315789,209.8,62.5555555556,0,0,0,1
32,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,62500.0,32.0,0.0,32,32,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,31250.0,31250.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,1,0.0,0.0,0.0,0,0,0,1
180573,2,2,90,106,45,45,45.0,0.0,61,45,53.0,11.313708499,1085.4335919545,22.1517059583,60191.0,104215.76585143,180529,9,35,35.0,0.0,35,35,9,9.0,0.0,9,9,0,0,0,0,16,16,11.0758529791,11.0758529791,45,61,48.2,7.155417528,51.2,0,0,0,0,0,0,1,60.25,45.0,53.0,0,0,0,1
281934,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10.6407882696,140967.0,199149.553853379,281787,147,281934,140967.0,199149.553853379,281787,147,0,0.0,0.0,0,0,0,0,0,0,60,0,10.6407882696,0.0,0,0,0.0,0.0,0.0,2,0,0,0,3,0,0,0.0,0.0,0.0,0,0,0,1
633,1,1,33,345,33,33,33.0,0.0,345,345,345.0,0.0,597156.398104266,3159.5576619273,633.0,0.0,633,633,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1579.7788309637,1579.7788309637,33,345,137.0,180.1332839872,32448.0,0,0,0,0,0,0,1,205.5,33.0,345.0,0,0,0,1
883,1,1,34,216,34,34,34.0,0.0,216,216,216.0,0.0,283125.70781427,2265.0056625142,883.0,0.0,883,883,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1132.5028312571,1132.5028312571,34,216,94.6666666667,105.0777489925,11041.3333333333,0,0,0,0,0,0,1,142.0,34.0,216.0,0,0,0,1
25,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,80000.0,25.0,0.0,25,25,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,40000.0,40000.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,1,0.0,0.0,0.0,0,0,0,1
61519513,7,5,158,82,45,0,22.5714285714,21.5318147777,41,0,16.4,22.4566248577,3.9012012335,0.1950600617,5592683.0,17469930.4532809,58243599,18,61519513,10253252.1666667,23517100.5506345,58243599,22,61518643,15379660.75,28577074.7684591,58243934,775394,1,0,0,0,140,100,0.113785036,0.0812750257,0,45,21.6153846154,21.0496969952,443.0897435897,1,0,0,6,12,0,0,23.4166666667,22.5714285714,16.4,0,0,0,1
410334,2,0,44,0,22,22,22.0,0.0,0,0,0.0,0.0,107.2297201792,4.87407819,410334.0,0.0,410334,410334,410334,410334.0,0.0,410334,410334,0,0.0,0.0,0,0,0,0,0,0,16,0,4.87407819,0.0,22,22,22.0,0.0,0.0,0,0,0,0,0,0,0,33.0,22.0,0.0,0,0,0,1
123153,1,1,45,197,45,45,45.0,0.0,197,197,197.0,0.0,1965.0353625166,16.2399616737,123153.0,0.0,123153,123153,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,8.1199808368,8.1199808368,45,197,95.6666666667,87.7572409168,7701.3333333333,0,0,0,0,0,0,1,143.5,45.0,197.0,0,0,0,1
129777,1,1,37,213,37,37,37.0,0.0,213,213,213.0,0.0,1926.3814081078,15.4110512649,129777.0,0.0,129777,129777,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,7.7055256324,7.7055256324,37,213,95.6666666667,101.6136473774,10325.3333333333,0,0,0,0,0,0,1,143.5,37.0,213.0,0,0,0,1
44537,1,1,33,240,33,33,33.0,0.0,240,240,240.0,0.0,6129.7348272223,44.9064822507,44537.0,0.0,44537,44537,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,22.4532411254,22.4532411254,33,240,102.0,119.5115057223,14283.0,0,0,0,0,0,0,1,153.0,33.0,240.0,0,0,0,1
244210,2,2,74,90,37,37,37.0,0.0,53,37,45.0,11.313708499,671.5531714508,16.3793456451,81403.3333333333,140963.532835033,244174,6,30,30.0,0.0,30,30,6,6.0,0.0,6,6,0,0,0,0,16,16,8.1896728226,8.1896728226,37,53,40.2,7.155417528,51.2,0,0,0,0,0,0,1,50.25,37.0,45.0,0,0,0,1
77,2,0,37,0,37,0,18.5,26.1629509039,0,0,0.0,0.0,480519.480519481,25974.025974026,77.0,0.0,77,77,77,77.0,0.0,77,77,0,0.0,0.0,0,0,1,0,0,0,64,0,25974.025974026,0.0,0,37,24.6666666667,21.36195996,456.3333333333,1,0,0,1,2,0,0,37.0,18.5,0.0,0,0,0,1
83322,1,1,37,373,37,37,37.0,0.0,373,373,373.0,0.0,4920.6692110127,24.003264444,83322.0,0.0,83322,83322,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,12.001632222,12.001632222,37,373,149.0,193.9896904477,37632.0,0,0,0,0,0,0,1,223.5,37.0,373.0,0,0,0,1
409924,2,0,44,0,22,22,22.0,0.0,0,0,0.0,0.0,107.3369697798,4.8789531718,409924.0,0.0,409924,409924,409924,409924.0,0.0,409924,409924,0,0.0,0.0,0,0,0,0,0,0,16,0,4.8789531718,0.0,22,22,22.0,0.0,0.0,0,0,0,0,0,0,0,33.0,22.0,0.0,0,0,0,1
80836311,14,13,2789,2145,1460,0,199.2142857143,427.1933769602,1460,0,165.0,400.4932375626,61.0369268335,0.3340083147,3109088.88461538,8215318.93423196,26124253,14,80835549,6218119.15384615,10939563.6800586,26124422,53,80836197,6736349.75,11265742.8522952,26125015,14,0,0,0,0,292,272,0.1731894965,0.1608188182,0,1460,176.2142857143,400.7980332937,160639.063492064,0,2,0,11,26,0,0,182.7407407407,199.2142857143,165.0,0,0,0,1
124474,1,1,34,141,34,34,34.0,0.0,141,141,141.0,0.0,1405.9160949275,16.0676125135,124474.0,0.0,124474,124474,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,8.0338062567,8.0338062567,34,141,69.6666666667,61.7764788033,3816.3333333333,0,0,0,0,0,0,1,104.5,34.0,141.0,0,0,0,1
278408,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10.7755524267,139204.0,35564.6426665586,164352,114056,0,0.0,0.0,0,0,164352,164352.0,0.0,164352,164352,0,0,0,0,32,40,3.5918508089,7.1837016178,0,0,0.0,0.0,0.0,1,0,2,0,1,0,2,0.0,0.0,0.0,0,0,0,1
91342615,15,12,652,4342,262,0,43.4666666667,80.9187128867,1308,0,361.8333333333,573.9055724251,54.673275995,0.2955903989,3513177.5,12213310.0222947,44999105,18,91128653,6509189.5,16397882.753144,45215969,64,91126125,8284193.18181818,18258158.3936977,45213034,38,0,0,0,0,488,392,0.1642168883,0.1313735106,0,1308,178.3571428571,404.7595732893,163830.312169312,0,2,0,11,26,0,0,184.962962963,43.4666666667,361.8333333333,0,0,0,1
100218503,113,121,2865,99215,511,0,25.3539823009,75.4888733942,1460,0,819.958677686,634.5164352573,1018.5743844128,2.3348981774,430122.330472103,3976411.73207299,48116025,4,100217342,894797.696428572,5712453.122286,48116060,15,100217985,835149.875,5523633.75849288,48116053,6,0,0,0,0,2272,2432,1.1275362994,1.2073618781,0,1460,434.3829787234,606.3573370727,367669.220221859,0,2,0,73,233,0,1,436.2393162393,25.3539823009,819.958677686,0,0,0,1
105422320,8,0,64,0,8,8,8.0,0.0,0,0,0.0,0.0,0.6070820676,0.0758852585,15060331.4285714,6927.4961772429,15069730,15047310,105422320,15060331.4285714,6927.4961772429,15069730,15047310,0,0.0,0.0,0,0,0,0,0,0,64,0,0.0758852585,0.0,8,8,8.0,0.0,0.0,0,0,0,0,0,0,0,9.0,8.0,0.0,0,0,0,1
21017800,2,2,1098,4,1098,0,549.0,776.4032457428,4,0,2.0,2.8284271247,52.4317483276,0.190314876,7005933.33333333,12134205.5382848,21017307,88,21017800,21017800.0,0.0,21017800,21017800,21017307,21017307.0,0.0,21017307,21017307,1,0,0,0,40,40,0.095157438,0.095157438,0,1098,440.0,600.6712911402,360806.0,0,0,0,2,4,0,1,550.0,549.0,2.0,0,0,0,1
7210547,908,1607,736,2086939,189,0,0.8105726872,12.1938323061,1308,0,1298.6552582452,99.632990946,289530.738791384,348.7946198811,2868.1571201273,25048.0779931711,320956,0,7050759,7773.7144432194,41068.4944645666,320970,0,6931526,4316.0186799502,31163.6580985071,320967,0,0,0,0,0,34752,51432,125.9266460644,222.8679738167,0,1308,829.7595389507,628.6796576451,395238.111936805,1,2,0,34,2514,0,1,830.0894632207,0.8105726872,1298.6552582452,0,0,0,1
420297,2,0,44,0,22,22,22.0,0.0,0,0,0.0,0.0,104.6878754785,4.7585397945,420297.0,0.0,420297,420297,420297,420297.0,0.0,420297,420297,0,0.0,0.0,0,0,0,0,0,0,16,0,4.7585397945,0.0,22,22,22.0,0.0,0.0,0,0,0,0,0,0,0,33.0,22.0,0.0,0,0,0,1
368,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5434.7826086957,368.0,0.0,368,368,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2717.3913043478,2717.3913043478,0,0,0.0,0.0,0.0,1,0,0,0,2,0,1,0.0,0.0,0.0,0,0,0,1
162374,2,2,196,180,152,44,98.0,76.3675323681,104,76,90.0,19.7989898732,2315.6416667693,24.6344858167,54124.6666666667,46602.2729309777,81046,313,81328,81328.0,0.0,81328,81328,81359,81359.0,0.0,81359,81359,0,0,0,0,16,16,12.3172429083,12.3172429083,44,152,84.0,45.519226707,2072.0,0,0,0,0,0,0,1,105.0,98.0,90.0,0,0,0,1
297176,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10.0950278623,148588.0,209920.204344413,297024,152,297176,148588.0,209920.204344413,297024,152,0,0.0,0.0,0,0,0,0,0,0,60,0,10.0950278623,0.0,0,0,0.0,0.0,0.0,2,0,0,0,3,0,0,0.0,0.0,0.0,0,0,0,1
342,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5847.9532163743,342.0,0.0,342,342,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2923.9766081871,2923.9766081871,0,0,0.0,0.0,0.0,1,0,0,0,2,0,1,0.0,0.0,0.0,0,0,0,1
576,1,1,22,97,22,22,22.0,0.0,97,97,97.0,0.0,206597.222222222,3472.2222222222,576.0,0.0,576,576,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1736.1111111111,1736.1111111111,22,97,47.0,43.3012701892,1875.0,0,0,0,0,0,0,1,70.5,22.0,97.0,0,0,0,1
373,1,1,33,185,33,33,33.0,0.0,185,185,185.0,0.0,584450.402144772,5361.9302949062,373.0,0.0,373,373,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2680.9651474531,2680.9651474531,33,185,83.6666666667,87.7572409168,7701.3333333333,0,0,0,0,0,0,1,125.5,33.0,185.0,0,0,0,1
1602980,21,14,896,7473,236,0,42.66666667,71.83615617,1460,0,533.7857143,674.8439339,5220.901072,21.83433355,47146.47059,82508.03439,282470,1,1602980,80149.0,95521.57793,285141,4,1052374,80951.84615,96530.12978,282666,1,0,0,0,0,476,292,13.10060013,8.733733422,0,1460,232.4722222,481.2259633,231578.4278,0,0,0,1,0,0,0,239.1142857,42.66666667,533.7857143,0,0,0,0
215794,13,8,1001,3776,469,0,77.0,143.4538253237,1418,0,472.0,613.2305555708,22136.8527391864,97.3150319286,10789.7,18112.6650545674,51006,3,215794,17982.8333333333,20846.3754548857,51096,3,170822,24403.1428571429,32663.1980238135,79968,3,0,0,0,0,428,264,60.2426388129,37.0723931157,0,1418,217.1363636364,419.8298176137,176257.075757576,0,0,0,1,0,0,0,227.4761904762,77.0,472.0,0,0,0,0
30837,1,1,33,65,33,33,33.0,0.0,65,65,65.0,0.0,3178.000454,64.85715212,30837.0,0.0,30837,30837,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.42857606,32.42857606,33,65,43.66666667,18.47520861,341.3333333,0,0,0,0,0,0,1,65.5,33.0,65.0,0,0,0,0
30608,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,3855.201254574,65.3423941453,30608.0,0.0,30608,30608,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.6711970727,32.6711970727,51,67,56.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,1,84.5,51.0,67.0,0,0,0,0
30860,2,2,110,222,55,55,55.0,0.0,111,111,111.0,0.0,10758.26312,129.617628,10286.66667,17771.1442,30807,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,40,40,64.808814,64.808814,55,111,77.4,30.67246322,940.8,0,0,0,0,0,0,1,96.75,55.0,111.0,0,0,0,0
181,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1524861.87845304,22099.4475138122,60.3333333333,99.3042463006,175,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,11049.7237569061,11049.7237569061,44,94,64.0,27.3861278753,750.0,0,0,0,0,0,0,1,80.0,44.0,94.0,0,0,0,0
88608474,6,10,11613,68,8675,0,1935.5,3501.575974,20,0,6.8,5.006662228,131.8271207,0.180569637,5907231.6,19600000.0,75900000,1,88600000,17700000.0,39000000.0,87400000,3,87400000,9712147.222,25100000.0,75900000,1,0,0,0,0,132,212,0.067713614,0.112856023,0,8675,687.4705882,2175.83875,4734274.265,0,0,0,0,1,1,1,730.4375,1935.5,6.8,0,0,0,0
64501,2,2,66,178,33,33,33.0,0.0,89,89,89.0,0.0,3782.887087,62.01454241,21500.33333,37193.77717,64448,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,64,64,31.00727121,31.00727121,33,89,55.4,30.67246322,940.8,0,0,0,0,0,0,1,69.25,33.0,89.0,0,0,0,0
140,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14285.71429,140.0,0.0,140,140,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,7142.857143,7142.857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,0,0,0,0
61,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,131147.541,32786.88525,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,16393.44262,16393.44262,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,1,5.0,2.0,6.0,0,0,0,0
237,2,2,140,396,70,70,70.0,0.0,198,198,198.0,0.0,2261603.376,16877.63713,79.0,94.3980932,185,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,64,40,8438.818565,8438.818565,70,198,121.2,70.10848736,4915.2,0,0,0,0,0,0,1,151.5,70.0,198.0,0,0,0,0
4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0
31430,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,3054.406618,63.63347121,31430.0,0.0,31430,31430,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,31.8167356,31.8167356,48,48,48.0,0.0,0.0,0,0,0,0,0,0,1,72.0,48.0,48.0,0,0,0,0
117401,3,4,439,859,439,0,146.3333333,253.4567682,859,0,214.75,429.5,11056.12388,59.62470507,19566.83333,27237.8756,70109,4,93451,46725.5,33069.26284,70109,23342,94085,31361.66667,53842.6411,93533,4,0,0,0,0,104,136,25.55344503,34.07126004,0,859,162.25,320.7138244,102857.3571,0,0,0,1,0,0,1,185.4285714,146.3333333,214.75,0,0,0,0
